Year,Month,District Code,District Name,Neighborhood Code,Neighborhood Name,Gender,Demand_occupation,Number
2021,May,6,Gràcia,31,la Vila de Gràcia,Female,Unemployment demand,2138
2021,May,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Unemployment demand,1431
2021,May,7,Horta-Guinardó,33,el Baix Guinardó,Female,Unemployment demand,1102
2021,May,7,Horta-Guinardó,34,Can Baró,Female,Unemployment demand,397
2021,May,7,Horta-Guinardó,35,el Guinardó,Female,Unemployment demand,1587
2021,May,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Unemployment demand,446
2021,May,7,Horta-Guinardó,37,el Carmel,Female,Unemployment demand,1528
2021,May,7,Horta-Guinardó,38,la Teixonera,Female,Unemployment demand,471
2021,May,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Unemployment demand,286
2021,May,7,Horta-Guinardó,40,Montbau,Female,Unemployment demand,207
2021,May,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Unemployment demand,221
2021,May,7,Horta-Guinardó,42,la Clota,Female,Unemployment demand,15
2021,May,7,Horta-Guinardó,43,Horta,Female,Unemployment demand,1269
2021,May,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Unemployment demand,1197
2021,May,8,Nou Barris,45,Porta,Female,Unemployment demand,1161
2021,May,8,Nou Barris,46,el Turó de la Peira,Female,Unemployment demand,739
2021,May,8,Nou Barris,47,Can Peguera,Female,Unemployment demand,99
2021,May,8,Nou Barris,48,la Guineueta,Female,Unemployment demand,729
2021,May,8,Nou Barris,49,Canyelles,Female,Unemployment demand,356
2021,May,8,Nou Barris,50,les Roquetes,Female,Unemployment demand,772
2021,May,8,Nou Barris,51,Verdun,Female,Unemployment demand,592
2021,May,8,Nou Barris,52,la Prosperitat,Female,Unemployment demand,1304
2021,May,8,Nou Barris,53,la Trinitat Nova,Female,Unemployment demand,391
2021,May,8,Nou Barris,54,Torre Baró,Female,Unemployment demand,105
2021,May,8,Nou Barris,55,Ciutat Meridiana,Female,Unemployment demand,547
2021,May,8,Nou Barris,56,Vallbona,Female,Unemployment demand,64
2021,May,9,Sant Andreu,57,la Trinitat Vella,Female,Unemployment demand,507
2021,May,9,Sant Andreu,58,Baró de Viver,Female,Unemployment demand,115
2021,May,9,Sant Andreu,59,el Bon Pastor,Female,Unemployment demand,656
2021,May,9,Sant Andreu,60,Sant Andreu,Female,Unemployment demand,2656
2021,May,9,Sant Andreu,61,la Sagrera,Female,Unemployment demand,1320
2021,May,9,Sant Andreu,62,el Congrés i els Indians,Female,Unemployment demand,643
2021,May,9,Sant Andreu,63,Navas,Female,Unemployment demand,987
2021,May,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Unemployment demand,1755
2021,May,10,Sant Martí,65,el Clot,Female,Unemployment demand,1212
2021,May,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Unemployment demand,585
2021,May,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Unemployment demand,369
2021,May,10,Sant Martí,68,el Poblenou,Female,Unemployment demand,1280
2021,May,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Unemployment demand,484
2021,May,10,Sant Martí,70,el Besòs i el Maresme,Female,Unemployment demand,1105
2021,May,10,Sant Martí,71,Provençals del Poblenou,Female,Unemployment demand,880
2021,May,10,Sant Martí,72,Sant Martí de Provençals,Female,Unemployment demand,1226
2021,May,10,Sant Martí,73,la Verneda i la Pau,Female,Unemployment demand,1381
2021,May,99,No consta,99,No consta,Female,Unemployment demand,153
2021,May,1,Ciutat Vella,1,el Raval,Male,Registered unemployed,2959
2021,May,1,Ciutat Vella,2,el Barri Gòtic,Male,Registered unemployed,730
2021,May,1,Ciutat Vella,3,la Barceloneta,Male,Registered unemployed,706
2021,May,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Registered unemployed,972
2021,May,2,Eixample,5,el Fort Pienc,Male,Registered unemployed,744
2021,May,2,Eixample,6,la Sagrada Família,Male,Registered unemployed,1152
2021,May,2,Eixample,7,la Dreta de l'Eixample,Male,Registered unemployed,837
2021,May,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Registered unemployed,864
2021,May,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Registered unemployed,1235
2021,May,2,Eixample,10,Sant Antoni,Male,Registered unemployed,950
2021,May,3,Sants-Montjuïc,11,el Poble Sec,Male,Registered unemployed,1528
2021,May,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Registered unemployed,83
2021,May,3,Sants-Montjuïc,13,la Marina de Port,Male,Registered unemployed,988
2021,May,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Registered unemployed,381
2021,May,3,Sants-Montjuïc,15,Hostafrancs,Male,Registered unemployed,421
2021,May,3,Sants-Montjuïc,16,la Bordeta,Male,Registered unemployed,494
2021,May,3,Sants-Montjuïc,17,Sants - Badal,Male,Registered unemployed,479
2021,May,3,Sants-Montjuïc,18,Sants,Male,Registered unemployed,967
2021,May,4,Les Corts,19,les Corts,Male,Registered unemployed,963
2021,May,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Registered unemployed,474
2021,May,4,Les Corts,21,Pedralbes,Male,Registered unemployed,108
2021,May,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Registered unemployed,58
2021,May,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Registered unemployed,257
2021,May,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Registered unemployed,223
2021,May,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Registered unemployed,342
2021,May,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Registered unemployed,576
2021,May,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Registered unemployed,539
2021,May,6,Gràcia,28,Vallcarca i els Penitents,Male,Registered unemployed,359
2021,May,6,Gràcia,29,el Coll,Male,Registered unemployed,149
2021,May,6,Gràcia,30,la Salut,Male,Registered unemployed,308
2021,May,6,Gràcia,31,la Vila de Gràcia,Male,Registered unemployed,1159
2021,May,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Registered unemployed,749
2021,May,7,Horta-Guinardó,33,el Baix Guinardó,Male,Registered unemployed,569
2021,May,7,Horta-Guinardó,34,Can Baró,Male,Registered unemployed,221
2021,May,7,Horta-Guinardó,35,el Guinardó,Male,Registered unemployed,879
2021,May,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Registered unemployed,276
2021,May,7,Horta-Guinardó,37,el Carmel,Male,Registered unemployed,941
2021,May,7,Horta-Guinardó,38,la Teixonera,Male,Registered unemployed,307
2021,May,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Registered unemployed,190
2021,May,7,Horta-Guinardó,40,Montbau,Male,Registered unemployed,137
2021,May,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Registered unemployed,146
2021,May,7,Horta-Guinardó,42,la Clota,Male,Registered unemployed,10
2021,May,7,Horta-Guinardó,43,Horta,Male,Registered unemployed,793
2021,May,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Registered unemployed,740
2021,May,8,Nou Barris,45,Porta,Male,Registered unemployed,726
2021,May,8,Nou Barris,46,el Turó de la Peira,Male,Registered unemployed,461
2021,May,8,Nou Barris,47,Can Peguera,Male,Registered unemployed,64
2021,May,8,Nou Barris,48,la Guineueta,Male,Registered unemployed,510
2021,May,8,Nou Barris,49,Canyelles,Male,Registered unemployed,249
2021,May,8,Nou Barris,50,les Roquetes,Male,Registered unemployed,540
2021,May,8,Nou Barris,51,Verdun,Male,Registered unemployed,414
2021,May,8,Nou Barris,52,la Prosperitat,Male,Registered unemployed,815
2021,May,8,Nou Barris,53,la Trinitat Nova,Male,Registered unemployed,382
2021,May,8,Nou Barris,54,Torre Baró,Male,Registered unemployed,106
2021,May,8,Nou Barris,55,Ciutat Meridiana,Male,Registered unemployed,554
2021,May,8,Nou Barris,56,Vallbona,Male,Registered unemployed,64
2021,May,9,Sant Andreu,57,la Trinitat Vella,Male,Registered unemployed,513
2021,May,9,Sant Andreu,58,Baró de Viver,Male,Registered unemployed,61
2021,May,9,Sant Andreu,59,el Bon Pastor,Male,Registered unemployed,349
2021,May,9,Sant Andreu,60,Sant Andreu,Male,Registered unemployed,1414
2021,May,9,Sant Andreu,61,la Sagrera,Male,Registered unemployed,699
2021,May,9,Sant Andreu,62,el Congrés i els Indians,Male,Registered unemployed,340
2021,May,9,Sant Andreu,63,Navas,Male,Registered unemployed,523
2021,May,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Registered unemployed,1029
2021,May,10,Sant Martí,65,el Clot,Male,Registered unemployed,719
2021,May,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Registered unemployed,357
2021,May,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Registered unemployed,241
2021,May,10,Sant Martí,68,el Poblenou,Male,Registered unemployed,826
2021,May,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Registered unemployed,403
2021,May,10,Sant Martí,70,el Besòs i el Maresme,Male,Registered unemployed,918
2021,May,10,Sant Martí,71,Provençals del Poblenou,Male,Registered unemployed,563
2021,May,10,Sant Martí,72,Sant Martí de Provençals,Male,Registered unemployed,742
2021,May,10,Sant Martí,73,la Verneda i la Pau,Male,Registered unemployed,836
2021,May,99,No consta,99,No consta,Male,Registered unemployed,53
2021,May,1,Ciutat Vella,1,el Raval,Male,Unemployment demand,4588
2021,May,1,Ciutat Vella,2,el Barri Gòtic,Male,Unemployment demand,839
2021,May,1,Ciutat Vella,3,la Barceloneta,Male,Unemployment demand,858
2021,May,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Unemployment demand,1195
2021,May,2,Eixample,5,el Fort Pienc,Male,Unemployment demand,1260
2021,May,2,Eixample,6,la Sagrada Família,Male,Unemployment demand,2074
2021,May,2,Eixample,7,la Dreta de l'Eixample,Male,Unemployment demand,1360
2021,May,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Unemployment demand,1564
2021,May,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Unemployment demand,2308
2021,May,2,Eixample,10,Sant Antoni,Male,Unemployment demand,1701
2021,May,3,Sants-Montjuïc,11,el Poble Sec,Male,Unemployment demand,2165
2021,May,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Unemployment demand,100
2021,May,3,Sants-Montjuïc,13,la Marina de Port,Male,Unemployment demand,1644
2021,May,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Unemployment demand,546
2021,May,3,Sants-Montjuïc,15,Hostafrancs,Male,Unemployment demand,731
2021,May,3,Sants-Montjuïc,16,la Bordeta,Male,Unemployment demand,858
2021,May,3,Sants-Montjuïc,17,Sants - Badal,Male,Unemployment demand,947
2021,May,3,Sants-Montjuïc,18,Sants,Male,Unemployment demand,1775
2021,May,4,Les Corts,19,les Corts,Male,Unemployment demand,1816
2021,May,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Unemployment demand,936
2021,May,4,Les Corts,21,Pedralbes,Male,Unemployment demand,209
2021,May,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Unemployment demand,86
2021,May,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Unemployment demand,450
2021,May,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Unemployment demand,335
2021,May,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Unemployment demand,594
2021,May,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Unemployment demand,1064
2021,May,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Unemployment demand,980
2021,May,6,Gràcia,28,Vallcarca i els Penitents,Male,Unemployment demand,629
2021,May,6,Gràcia,29,el Coll,Male,Unemployment demand,263
2021,May,6,Gràcia,30,la Salut,Male,Unemployment demand,543
2021,May,6,Gràcia,31,la Vila de Gràcia,Male,Unemployment demand,2047
2021,May,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Unemployment demand,1351
2021,May,7,Horta-Guinardó,33,el Baix Guinardó,Male,Unemployment demand,1052
2021,May,7,Horta-Guinardó,34,Can Baró,Male,Unemployment demand,390
2021,May,7,Horta-Guinardó,35,el Guinardó,Male,Unemployment demand,1600
2021,May,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Unemployment demand,472
2021,May,7,Horta-Guinardó,37,el Carmel,Male,Unemployment demand,1614
2021,May,7,Horta-Guinardó,38,la Teixonera,Male,Unemployment demand,510
2021,May,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Unemployment demand,312
2021,May,7,Horta-Guinardó,40,Montbau,Male,Unemployment demand,226
2021,May,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Unemployment demand,241
2021,May,7,Horta-Guinardó,42,la Clota,Male,Unemployment demand,17
2021,May,7,Horta-Guinardó,43,Horta,Male,Unemployment demand,1312
2021,May,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Unemployment demand,1243
2021,May,8,Nou Barris,45,Porta,Male,Unemployment demand,1258
2021,May,8,Nou Barris,46,el Turó de la Peira,Male,Unemployment demand,752
2021,May,8,Nou Barris,47,Can Peguera,Male,Unemployment demand,101
2021,May,8,Nou Barris,48,la Guineueta,Male,Unemployment demand,749
2021,May,8,Nou Barris,49,Canyelles,Male,Unemployment demand,366
2021,May,8,Nou Barris,50,les Roquetes,Male,Unemployment demand,793
2021,May,8,Nou Barris,51,Verdun,Male,Unemployment demand,608
2021,May,8,Nou Barris,52,la Prosperitat,Male,Unemployment demand,1413
2021,May,8,Nou Barris,53,la Trinitat Nova,Male,Unemployment demand,459
2021,May,8,Nou Barris,54,Torre Baró,Male,Unemployment demand,125
2021,May,8,Nou Barris,55,Ciutat Meridiana,Male,Unemployment demand,653
2021,May,8,Nou Barris,56,Vallbona,Male,Unemployment demand,76
2021,May,9,Sant Andreu,57,la Trinitat Vella,Male,Unemployment demand,605
2021,May,9,Sant Andreu,58,Baró de Viver,Male,Unemployment demand,122
2021,May,9,Sant Andreu,59,el Bon Pastor,Male,Unemployment demand,692
2021,May,9,Sant Andreu,60,Sant Andreu,Male,Unemployment demand,2800
2021,May,9,Sant Andreu,61,la Sagrera,Male,Unemployment demand,1304
2021,May,9,Sant Andreu,62,el Congrés i els Indians,Male,Unemployment demand,635
2021,May,9,Sant Andreu,63,Navas,Male,Unemployment demand,976
2021,May,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Unemployment demand,1815
2021,May,10,Sant Martí,65,el Clot,Male,Unemployment demand,1222
2021,May,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Unemployment demand,581
2021,May,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Unemployment demand,374
2021,May,10,Sant Martí,68,el Poblenou,Male,Unemployment demand,1291
2021,May,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Unemployment demand,584
2021,May,10,Sant Martí,70,el Besòs i el Maresme,Male,Unemployment demand,1339
2021,May,10,Sant Martí,71,Provençals del Poblenou,Male,Unemployment demand,937
2021,May,10,Sant Martí,72,Sant Martí de Provençals,Male,Unemployment demand,1311
2021,May,10,Sant Martí,73,la Verneda i la Pau,Male,Unemployment demand,1483
2021,May,99,No consta,99,No consta,Male,Unemployment demand,192
2021,June,1,Ciutat Vella,1,el Raval,Female,Registered unemployed,1942
2021,June,1,Ciutat Vella,2,el Barri Gòtic,Female,Registered unemployed,579
2021,June,1,Ciutat Vella,3,la Barceloneta,Female,Registered unemployed,651
2021,June,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Registered unemployed,895
2021,June,2,Eixample,5,el Fort Pienc,Female,Registered unemployed,786
2021,June,2,Eixample,6,la Sagrada Família,Female,Registered unemployed,1264
2021,June,2,Eixample,7,la Dreta de l'Eixample,Female,Registered unemployed,888
2021,June,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Registered unemployed,916
2021,June,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Registered unemployed,1352
2021,June,2,Eixample,10,Sant Antoni,Female,Registered unemployed,982
2021,June,3,Sants-Montjuïc,11,el Poble Sec,Female,Registered unemployed,1319
2021,June,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Registered unemployed,60
2021,June,3,Sants-Montjuïc,13,la Marina de Port,Female,Registered unemployed,1150
2021,June,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Registered unemployed,336
2021,June,3,Sants-Montjuïc,15,Hostafrancs,Female,Registered unemployed,452
2021,June,3,Sants-Montjuïc,16,la Bordeta,Female,Registered unemployed,530
2021,June,3,Sants-Montjuïc,17,Sants - Badal,Female,Registered unemployed,574
2021,June,3,Sants-Montjuïc,18,Sants,Female,Registered unemployed,1084
2021,June,4,Les Corts,19,les Corts,Female,Registered unemployed,1094
2021,June,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Registered unemployed,567
2021,June,4,Les Corts,21,Pedralbes,Female,Registered unemployed,154
2021,June,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Registered unemployed,62
2021,June,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Registered unemployed,330
2021,June,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Registered unemployed,240
2021,June,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Registered unemployed,391
2021,June,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Registered unemployed,705
2021,June,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Registered unemployed,610
2021,June,6,Gràcia,28,Vallcarca i els Penitents,Female,Registered unemployed,395
2021,June,6,Gràcia,29,el Coll,Female,Registered unemployed,166
2021,June,6,Gràcia,30,la Salut,Female,Registered unemployed,331
2021,June,6,Gràcia,31,la Vila de Gràcia,Female,Registered unemployed,1278
2021,June,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Registered unemployed,816
2021,June,7,Horta-Guinardó,33,el Baix Guinardó,Female,Registered unemployed,631
2021,June,7,Horta-Guinardó,34,Can Baró,Female,Registered unemployed,237
2021,June,7,Horta-Guinardó,35,el Guinardó,Female,Registered unemployed,1019
2021,June,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Registered unemployed,316
2021,June,7,Horta-Guinardó,37,el Carmel,Female,Registered unemployed,1076
2021,June,7,Horta-Guinardó,38,la Teixonera,Female,Registered unemployed,322
2021,June,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Registered unemployed,194
2021,June,7,Horta-Guinardó,40,Montbau,Female,Registered unemployed,140
2021,June,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Registered unemployed,150
2021,June,7,Horta-Guinardó,42,la Clota,Female,Registered unemployed,10
2021,June,7,Horta-Guinardó,43,Horta,Female,Registered unemployed,916
2021,June,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Registered unemployed,853
2021,June,8,Nou Barris,45,Porta,Female,Registered unemployed,823
2021,June,8,Nou Barris,46,el Turó de la Peira,Female,Registered unemployed,537
2021,June,8,Nou Barris,47,Can Peguera,Female,Registered unemployed,74
2021,June,8,Nou Barris,48,la Guineueta,Female,Registered unemployed,595
2021,June,8,Nou Barris,49,Canyelles,Female,Registered unemployed,290
2021,June,8,Nou Barris,50,les Roquetes,Female,Registered unemployed,630
