Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Total
2013,7,Horta-Guinardó,34,Can Baró,Male,0-4,178
2013,7,Horta-Guinardó,35,el Guinardó,Male,0-4,771
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,0-4,212
2013,7,Horta-Guinardó,37,el Carmel,Male,0-4,729
2013,7,Horta-Guinardó,38,la Teixonera,Male,0-4,231
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,0-4,127
2013,7,Horta-Guinardó,40,Montbau,Male,0-4,111
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,0-4,88
2013,7,Horta-Guinardó,42,la Clota,Male,0-4,14
2013,7,Horta-Guinardó,43,Horta,Male,0-4,520
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,0-4,502
2013,8,Nou Barris,45,Porta,Male,0-4,496
2013,8,Nou Barris,46,el Turó de la Peira,Male,0-4,381
2013,8,Nou Barris,47,Can Peguera,Male,0-4,50
2013,8,Nou Barris,48,la Guineueta,Male,0-4,296
2013,8,Nou Barris,49,Canyelles,Male,0-4,122
2013,8,Nou Barris,50,les Roquetes,Male,0-4,436
2013,8,Nou Barris,51,Verdun,Male,0-4,304
2013,8,Nou Barris,52,la Prosperitat,Male,0-4,598
2013,8,Nou Barris,53,la Trinitat Nova,Male,0-4,182
2013,8,Nou Barris,54,Torre Baró,Male,0-4,56
2013,8,Nou Barris,55,Ciutat Meridiana,Male,0-4,298
2013,8,Nou Barris,56,Vallbona,Male,0-4,50
2013,9,Sant Andreu,57,la Trinitat Vella,Male,0-4,355
2013,9,Sant Andreu,58,Baró de Viver,Male,0-4,67
2013,9,Sant Andreu,59,el Bon Pastor,Male,0-4,436
2013,9,Sant Andreu,60,Sant Andreu,Male,0-4,1371
2013,9,Sant Andreu,61,la Sagrera,Male,0-4,611
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,0-4,302
2013,9,Sant Andreu,63,Navas,Male,0-4,446
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,0-4,740
2013,10,Sant Martí,65,el Clot,Male,0-4,591
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,0-4,322
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,0-4,258
2013,10,Sant Martí,68,el Poblenou,Male,0-4,924
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,0-4,499
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,0-4,588
2013,10,Sant Martí,71,Provençals del Poblenou,Male,0-4,479
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,0-4,518
2013,10,Sant Martí,73,la Verneda i la Pau,Male,0-4,604
2013,1,Ciutat Vella,1,el Raval,Male,5-9,985
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,252
2013,1,Ciutat Vella,3,la Barceloneta,Male,5-9,263
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,354
2013,2,Eixample,5,el Fort Pienc,Male,5-9,614
2013,2,Eixample,6,la Sagrada Família,Male,5-9,873
2013,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,895
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,760
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,1059
2013,2,Eixample,10,Sant Antoni,Male,5-9,671
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,749
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,24
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,739
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,211
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,287
2013,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,360
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,468
2013,3,Sants-Montjuïc,18,Sants,Male,5-9,763
2013,4,Les Corts,19,les Corts,Male,5-9,870
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,488
2013,4,Les Corts,21,Pedralbes,Male,5-9,314
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,144
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,809
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,526
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,692
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,1233
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,693
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,368
2013,6,Gràcia,29,el Coll,Male,5-9,154
2013,6,Gràcia,30,la Salut,Male,5-9,287
2013,6,Gràcia,31,la Vila de Gràcia,Male,5-9,929
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,647
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,493
2013,7,Horta-Guinardó,34,Can Baró,Male,5-9,195
2013,7,Horta-Guinardó,35,el Guinardó,Male,5-9,728
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,247
2013,7,Horta-Guinardó,37,el Carmel,Male,5-9,697
2013,7,Horta-Guinardó,38,la Teixonera,Male,5-9,260
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,5-9,141
2013,7,Horta-Guinardó,40,Montbau,Male,5-9,99
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,128
2013,7,Horta-Guinardó,42,la Clota,Male,5-9,10
2013,7,Horta-Guinardó,43,Horta,Male,5-9,596
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,532
2013,8,Nou Barris,45,Porta,Male,5-9,494
2013,8,Nou Barris,46,el Turó de la Peira,Male,5-9,340
2013,8,Nou Barris,47,Can Peguera,Male,5-9,56
2013,8,Nou Barris,48,la Guineueta,Male,5-9,320
2013,8,Nou Barris,49,Canyelles,Male,5-9,155
2013,8,Nou Barris,50,les Roquetes,Male,5-9,409
2013,8,Nou Barris,51,Verdun,Male,5-9,259
2013,8,Nou Barris,52,la Prosperitat,Male,5-9,549
2013,8,Nou Barris,53,la Trinitat Nova,Male,5-9,202
2013,8,Nou Barris,54,Torre Baró,Male,5-9,59
2013,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,305
2013,8,Nou Barris,56,Vallbona,Male,5-9,44
2013,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,256
2013,9,Sant Andreu,58,Baró de Viver,Male,5-9,63
2013,9,Sant Andreu,59,el Bon Pastor,Male,5-9,414
2013,9,Sant Andreu,60,Sant Andreu,Male,5-9,1276
2013,9,Sant Andreu,61,la Sagrera,Male,5-9,568
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,278
2013,9,Sant Andreu,63,Navas,Male,5-9,443
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,694
2013,10,Sant Martí,65,el Clot,Male,5-9,615
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,277
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,276
2013,10,Sant Martí,68,el Poblenou,Male,5-9,954
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,433
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,539
2013,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,453
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,550
2013,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,636
2013,1,Ciutat Vella,1,el Raval,Male,10-14,923
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,10-14,203
2013,1,Ciutat Vella,3,la Barceloneta,Male,10-14,258
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,10-14,312
2013,2,Eixample,5,el Fort Pienc,Male,10-14,593
2013,2,Eixample,6,la Sagrada Família,Male,10-14,888
2013,2,Eixample,7,la Dreta de l'Eixample,Male,10-14,820
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,10-14,736
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,10-14,956
2013,2,Eixample,10,Sant Antoni,Male,10-14,593
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,10-14,777
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,10-14,29
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,10-14,736
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,10-14,172
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,10-14,275
2013,3,Sants-Montjuïc,16,la Bordeta,Male,10-14,356
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,10-14,383
2013,3,Sants-Montjuïc,18,Sants,Male,10-14,770
2013,4,Les Corts,19,les Corts,Male,10-14,878
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,10-14,482
2013,4,Les Corts,21,Pedralbes,Male,10-14,320
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,10-14,148
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,10-14,735
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,10-14,480
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,10-14,624
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,10-14,1203
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,10-14,663
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,10-14,316
2013,6,Gràcia,29,el Coll,Male,10-14,150
2013,6,Gràcia,30,la Salut,Male,10-14,244
2013,6,Gràcia,31,la Vila de Gràcia,Male,10-14,795
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,10-14,602
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,10-14,468
2013,7,Horta-Guinardó,34,Can Baró,Male,10-14,176
2013,7,Horta-Guinardó,35,el Guinardó,Male,10-14,691
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,10-14,243
2013,7,Horta-Guinardó,37,el Carmel,Male,10-14,654
2013,7,Horta-Guinardó,38,la Teixonera,Male,10-14,253
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,10-14,155
2013,7,Horta-Guinardó,40,Montbau,Male,10-14,97
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,10-14,121
2013,7,Horta-Guinardó,42,la Clota,Male,10-14,6
2013,7,Horta-Guinardó,43,Horta,Male,10-14,510
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,10-14,457
2013,8,Nou Barris,45,Porta,Male,10-14,448
2013,8,Nou Barris,46,el Turó de la Peira,Male,10-14,275
2013,8,Nou Barris,47,Can Peguera,Male,10-14,46
2013,8,Nou Barris,48,la Guineueta,Male,10-14,295
2013,8,Nou Barris,49,Canyelles,Male,10-14,162
2013,8,Nou Barris,50,les Roquetes,Male,10-14,345
2013,8,Nou Barris,51,Verdun,Male,10-14,238
2013,8,Nou Barris,52,la Prosperitat,Male,10-14,558
2013,8,Nou Barris,53,la Trinitat Nova,Male,10-14,181
2013,8,Nou Barris,54,Torre Baró,Male,10-14,60
2013,8,Nou Barris,55,Ciutat Meridiana,Male,10-14,261
2013,8,Nou Barris,56,Vallbona,Male,10-14,27
2013,9,Sant Andreu,57,la Trinitat Vella,Male,10-14,252
2013,9,Sant Andreu,58,Baró de Viver,Male,10-14,74
2013,9,Sant Andreu,59,el Bon Pastor,Male,10-14,317
2013,9,Sant Andreu,60,Sant Andreu,Male,10-14,1128
2013,9,Sant Andreu,61,la Sagrera,Male,10-14,533
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,10-14,272
2013,9,Sant Andreu,63,Navas,Male,10-14,425
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,10-14,670
2013,10,Sant Martí,65,el Clot,Male,10-14,628
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,10-14,242
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,10-14,329
2013,10,Sant Martí,68,el Poblenou,Male,10-14,748
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,10-14,312
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,10-14,494
2013,10,Sant Martí,71,Provençals del Poblenou,Male,10-14,381
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,10-14,519
2013,10,Sant Martí,73,la Verneda i la Pau,Male,10-14,582
2013,1,Ciutat Vella,1,el Raval,Male,15-19,1061
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,15-19,197
2013,1,Ciutat Vella,3,la Barceloneta,Male,15-19,239
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,15-19,464
2013,2,Eixample,5,el Fort Pienc,Male,15-19,598
2013,2,Eixample,6,la Sagrada Família,Male,15-19,966
2013,2,Eixample,7,la Dreta de l'Eixample,Male,15-19,820
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,15-19,750
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,15-19,1058
2013,2,Eixample,10,Sant Antoni,Male,15-19,654
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,15-19,761
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,15-19,32
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,15-19,788
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,15-19,187
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,15-19,298
2013,3,Sants-Montjuïc,16,la Bordeta,Male,15-19,375
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,15-19,471
2013,3,Sants-Montjuïc,18,Sants,Male,15-19,779
2013,4,Les Corts,19,les Corts,Male,15-19,917
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,15-19,497
2013,4,Les Corts,21,Pedralbes,Male,15-19,322
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,15-19,111
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,15-19,636
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,15-19,457
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,15-19,647
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,15-19,1149
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,624
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,15-19,316
2013,6,Gràcia,29,el Coll,Male,15-19,144
2013,6,Gràcia,30,la Salut,Male,15-19,307
2013,6,Gràcia,31,la Vila de Gràcia,Male,15-19,732
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,15-19,674
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,15-19,521
2013,7,Horta-Guinardó,34,Can Baró,Male,15-19,175
2013,7,Horta-Guinardó,35,el Guinardó,Male,15-19,686
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,15-19,216
2013,7,Horta-Guinardó,37,el Carmel,Male,15-19,694
2013,7,Horta-Guinardó,38,la Teixonera,Male,15-19,247
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,124
2013,7,Horta-Guinardó,40,Montbau,Male,15-19,97
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,15-19,112
2013,7,Horta-Guinardó,42,la Clota,Male,15-19,12
2013,7,Horta-Guinardó,43,Horta,Male,15-19,511
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,15-19,533
2013,8,Nou Barris,45,Porta,Male,15-19,451
2013,8,Nou Barris,46,el Turó de la Peira,Male,15-19,341
2013,8,Nou Barris,47,Can Peguera,Male,15-19,56
2013,8,Nou Barris,48,la Guineueta,Male,15-19,306
2013,8,Nou Barris,49,Canyelles,Male,15-19,155
2013,8,Nou Barris,50,les Roquetes,Male,15-19,360
2013,8,Nou Barris,51,Verdun,Male,15-19,255
2013,8,Nou Barris,52,la Prosperitat,Male,15-19,528
2013,8,Nou Barris,53,la Trinitat Nova,Male,15-19,189
2013,8,Nou Barris,54,Torre Baró,Male,15-19,70
2013,8,Nou Barris,55,Ciutat Meridiana,Male,15-19,270
2013,8,Nou Barris,56,Vallbona,Male,15-19,26
2013,9,Sant Andreu,57,la Trinitat Vella,Male,15-19,293
2013,9,Sant Andreu,58,Baró de Viver,Male,15-19,56
2013,9,Sant Andreu,59,el Bon Pastor,Male,15-19,273
2013,9,Sant Andreu,60,Sant Andreu,Male,15-19,1134
2013,9,Sant Andreu,61,la Sagrera,Male,15-19,567
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,15-19,248
2013,9,Sant Andreu,63,Navas,Male,15-19,456
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,15-19,694
2013,10,Sant Martí,65,el Clot,Male,15-19,618
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,15-19,257
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,15-19,312
2013,10,Sant Martí,68,el Poblenou,Male,15-19,617
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,15-19,191
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,15-19,548
2013,10,Sant Martí,71,Provençals del Poblenou,Male,15-19,448
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,15-19,498
2013,10,Sant Martí,73,la Verneda i la Pau,Male,15-19,632
2013,1,Ciutat Vella,1,el Raval,Male,20-24,1898
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,20-24,496
2013,1,Ciutat Vella,3,la Barceloneta,Male,20-24,480
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,20-24,571
2013,2,Eixample,5,el Fort Pienc,Male,20-24,740
2013,2,Eixample,6,la Sagrada Família,Male,20-24,1186
2013,2,Eixample,7,la Dreta de l'Eixample,Male,20-24,992
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,20-24,915
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,20-24,1415
2013,2,Eixample,10,Sant Antoni,Male,20-24,904
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,20-24,1086
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,20-24,38
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,20-24,798
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,20-24,260
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,20-24,399
2013,3,Sants-Montjuïc,16,la Bordeta,Male,20-24,473
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,20-24,650
2013,3,Sants-Montjuïc,18,Sants,Male,20-24,1001
2013,4,Les Corts,19,les Corts,Male,20-24,1190
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,20-24,573
2013,4,Les Corts,21,Pedralbes,Male,20-24,321
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,20-24,110
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,20-24,618
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,20-24,484
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,20-24,602
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,20-24,1148
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,720
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,20-24,361
2013,6,Gràcia,29,el Coll,Male,20-24,157
2013,6,Gràcia,30,la Salut,Male,20-24,303
2013,6,Gràcia,31,la Vila de Gràcia,Male,20-24,1007
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,20-24,745
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,20-24,606
2013,7,Horta-Guinardó,34,Can Baró,Male,20-24,220
2013,7,Horta-Guinardó,35,el Guinardó,Male,20-24,783
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,20-24,207
2013,7,Horta-Guinardó,37,el Carmel,Male,20-24,714
2013,7,Horta-Guinardó,38,la Teixonera,Male,20-24,288
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,20-24,169
2013,7,Horta-Guinardó,40,Montbau,Male,20-24,83
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,20-24,134
2013,7,Horta-Guinardó,42,la Clota,Male,20-24,9
2013,7,Horta-Guinardó,43,Horta,Male,20-24,609
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,20-24,552
2013,8,Nou Barris,45,Porta,Male,20-24,530
2013,8,Nou Barris,46,el Turó de la Peira,Male,20-24,371
2013,8,Nou Barris,47,Can Peguera,Male,20-24,65
2013,8,Nou Barris,48,la Guineueta,Male,20-24,294
2013,8,Nou Barris,49,Canyelles,Male,20-24,180
2013,8,Nou Barris,50,les Roquetes,Male,20-24,470
2013,8,Nou Barris,51,Verdun,Male,20-24,265
2013,8,Nou Barris,52,la Prosperitat,Male,20-24,589
2013,8,Nou Barris,53,la Trinitat Nova,Male,20-24,200
2013,8,Nou Barris,54,Torre Baró,Male,20-24,80
2013,8,Nou Barris,55,Ciutat Meridiana,Male,20-24,332
2013,8,Nou Barris,56,Vallbona,Male,20-24,36
2013,9,Sant Andreu,57,la Trinitat Vella,Male,20-24,368
2013,9,Sant Andreu,58,Baró de Viver,Male,20-24,85
2013,9,Sant Andreu,59,el Bon Pastor,Male,20-24,306
2013,9,Sant Andreu,60,Sant Andreu,Male,20-24,1258
2013,9,Sant Andreu,61,la Sagrera,Male,20-24,678
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,20-24,329
2013,9,Sant Andreu,63,Navas,Male,20-24,509
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,20-24,813
2013,10,Sant Martí,65,el Clot,Male,20-24,651
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,20-24,370
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,20-24,206
2013,10,Sant Martí,68,el Poblenou,Male,20-24,647
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,20-24,178
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,784
2013,10,Sant Martí,71,Provençals del Poblenou,Male,20-24,529
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,20-24,560
2013,10,Sant Martí,73,la Verneda i la Pau,Male,20-24,684
2013,1,Ciutat Vella,1,el Raval,Male,25-29,2830
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,25-29,1015
2013,1,Ciutat Vella,3,la Barceloneta,Male,25-29,747
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,25-29,1141
2013,2,Eixample,5,el Fort Pienc,Male,25-29,1155
2013,2,Eixample,6,la Sagrada Família,Male,25-29,1864
2013,2,Eixample,7,la Dreta de l'Eixample,Male,25-29,1448
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,25-29,1578
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,25-29,2128
2013,2,Eixample,10,Sant Antoni,Male,25-29,1363
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,25-29,1655
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,25-29,53
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,25-29,918
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,25-29,365
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,25-29,634
2013,3,Sants-Montjuïc,16,la Bordeta,Male,25-29,635
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,25-29,906
2013,3,Sants-Montjuïc,18,Sants,Male,25-29,1527
2013,4,Les Corts,19,les Corts,Male,25-29,1485
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,25-29,886
2013,4,Les Corts,21,Pedralbes,Male,25-29,376
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,25-29,88
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,25-29,606
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,25-29,402
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,25-29,644
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,25-29,1219
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,25-29,935
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,25-29,448
2013,6,Gràcia,29,el Coll,Male,25-29,196
2013,6,Gràcia,30,la Salut,Male,25-29,423
2013,6,Gràcia,31,la Vila de Gràcia,Male,25-29,1906
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,25-29,1097
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,25-29,758
2013,7,Horta-Guinardó,34,Can Baró,Male,25-29,275
2013,7,Horta-Guinardó,35,el Guinardó,Male,25-29,1072
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,25-29,237
2013,7,Horta-Guinardó,37,el Carmel,Male,25-29,958
2013,7,Horta-Guinardó,38,la Teixonera,Male,25-29,372
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,25-29,179
2013,7,Horta-Guinardó,40,Montbau,Male,25-29,105
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,25-29,120
2013,7,Horta-Guinardó,42,la Clota,Male,25-29,11
2013,7,Horta-Guinardó,43,Horta,Male,25-29,777
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,25-29,731
2013,8,Nou Barris,45,Porta,Male,25-29,695
2013,8,Nou Barris,46,el Turó de la Peira,Male,25-29,463
2013,8,Nou Barris,47,Can Peguera,Male,25-29,66
2013,8,Nou Barris,48,la Guineueta,Male,25-29,350
2013,8,Nou Barris,49,Canyelles,Male,25-29,210
2013,8,Nou Barris,50,les Roquetes,Male,25-29,551
2013,8,Nou Barris,51,Verdun,Male,25-29,373
2013,8,Nou Barris,52,la Prosperitat,Male,25-29,706
2013,8,Nou Barris,53,la Trinitat Nova,Male,25-29,234
2013,8,Nou Barris,54,Torre Baró,Male,25-29,71
2013,8,Nou Barris,55,Ciutat Meridiana,Male,25-29,376
2013,8,Nou Barris,56,Vallbona,Male,25-29,35
2013,9,Sant Andreu,57,la Trinitat Vella,Male,25-29,409
2013,9,Sant Andreu,58,Baró de Viver,Male,25-29,65
2013,9,Sant Andreu,59,el Bon Pastor,Male,25-29,378
2013,9,Sant Andreu,60,Sant Andreu,Male,25-29,1629
2013,9,Sant Andreu,61,la Sagrera,Male,25-29,891
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,25-29,338
2013,9,Sant Andreu,63,Navas,Male,25-29,634
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,25-29,1279
2013,10,Sant Martí,65,el Clot,Male,25-29,914
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,25-29,552
